place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNtMTZ6WmN3EAE,5,Zumba is very good.,2 years ago,2022-09-20 14:20:00.720334,,,,0,167,,True,Zumba nagyon jo.,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNtcV83V1B3EAE,5,,2 years ago,2022-09-20 14:20:00.723332,Thank you for the positive review!,2 years ago,2022-09-20 14:20:00.723332,0,,,,,Koszonjuk a pozitiv ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNtMGRyT3h3RRAB,5,,2 years ago,2022-09-20 14:20:00.726331,Thank you!,2 years ago,2022-09-20 14:20:00.726331,0,28,10,True,,Koszonjuk!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURHdjdfeHpRRRAB,4,,2 years ago,2022-09-20 14:20:00.729332,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURHMThqQzNBRRAB,3,,2 years ago,2022-09-20 14:20:00.731332,,,,0,,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNHeDRHN21BRRAB,5,"I only use the gym, but it is spacious and suitable for full body training. Clean, cultured changing rooms, professional staff. I go early (before 7 a.m.), but after 8 a.m., the halls own parking lot is already full. In other words, if you come by car, there is a high probability that you will have to pay for parking during the day.",2 years ago,2022-09-20 14:20:00.733332,,,,2,18,29,False,"Csak a konditerem reszt veszem igenybe, viszont az tagas es minden igenyt kielegit en alkalmas a teljes testedzeshez. Tiszta, kulturalt oltoz k, profi szemelyzet. En koran jarok (reggel 7 el tt) de 8 utan mar tele van a terem sajat parkoloja. Vagyis ha kocsival jossz, nagy a valoszin sege, hogy napkozben fizetned kell a parkolasert.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNHcnF1U0pnEAE,5,,2 years ago,2022-09-20 14:20:01.494853,,,,0,9,16,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNHZ3JETVlREAE,4,,2 years ago,2022-09-20 14:20:01.497852,,,,0,15,174,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNHcEp6ZmRnEAE,2,,2 years ago,2022-09-20 14:20:01.499881,,,,0,,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQ2bWRUMHNRRRAB,5,We went for the squash and everything was fine.,2 years ago,2022-09-20 14:20:01.501882,,,,1,13,,True,"A squash miatt mentunk, es minden rendben volt.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQ2dXVIOWxRRRAB,3,Great accept their in No air conditioner,2 years ago,2022-09-20 14:20:01.504885,,,,1,114,235,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQ2Z3IybXBBRRAB,4,,2 years ago,2022-09-20 14:20:01.506881,,,,0,6,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQ2LUtuT293RRAB,4,,2 years ago,2022-09-20 14:20:01.509882,,,,0,79,145,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUM2bl9DVm5RRRAB,5,,3 years ago,2021-09-20 14:20:01.511882,,,,0,6,9,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUM2NTRDOW9BRRAB,5,,3 years ago,2021-09-20 14:20:01.514389,,,,0,16,68,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUM2cTVpX1VREAE,5,,3 years ago,2021-09-20 14:20:01.516423,,,,0,26,19,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUM2NDR5b3BnRRAB,5,,3 years ago,2021-09-20 14:20:02.367098,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUM2cHEyS3N3RRAB,5,,3 years ago,2021-09-20 14:20:02.370093,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUM2aExxQ2Z3EAE,4,,3 years ago,2021-09-20 14:20:02.372094,,,,0,6,8,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUM2eU9LcFBREAE,5,,3 years ago,2021-09-20 14:20:02.374094,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURhajR6SWRnEAE,4,,3 years ago,2021-09-20 14:20:02.376094,,,,0,12,92,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURhclpTU2Z3EAE,5,,3 years ago,2021-09-20 14:20:02.378094,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURhOXRmNktREAE,5,"Great place, well equipped, with good personal trainers (although I train without their help)",3 years ago,2021-09-20 14:20:02.380067,,,,0,89,5,True,"Szuper hely, jol felszerelt, jo szemelyi edz kkel (bar en a segitseguk nelkul edzem)",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURhc0lPQzVBRRAB,4,,3 years ago,2021-09-20 14:20:02.384094,,,,0,44,1161,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNhZzRfNUh3EAE,4,,3 years ago,2021-09-20 14:20:02.386066,,,,0,86,203,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNheVk2T1V3EAE,5,,3 years ago,2021-09-20 14:20:02.388094,,,,0,2,12,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNhd3ZTTXN3RRAB,5,,3 years ago,2021-09-20 14:20:03.205796,,,,0,2,45,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNhek02VjV3RRAB,5,,3 years ago,2021-09-20 14:20:03.208796,,,,0,4,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNhaEtDNVF3EAE,4,,3 years ago,2021-09-20 14:20:03.210796,,,,0,75,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNhcU5fUFdREAE,5,"Cultured, large, well-equipped room. Nice service! Super personal trainers!",3 years ago,2021-09-20 14:20:03.212796,,,,0,101,117,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUN3eTktd0VBEAE,2,,3 years ago,2021-09-20 14:20:03.215800,,,,0,76,900,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURxcC1Mbk9REAE,5,,3 years ago,2021-09-20 14:20:03.218372,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURxMC1IMkRBEAE,5,,3 years ago,2021-09-20 14:20:03.220372,,,,0,17,73,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURxa3BlZFVBEAE,4,,3 years ago,2021-09-20 14:20:03.223372,,,,0,4,97,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURxLVB1cEJnEAE,5,,3 years ago,2021-09-20 14:20:03.225372,,,,0,4,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNxak8yMVdBEAE,5,,3 years ago,2021-09-20 14:20:03.227371,,,,0,48,137,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNxdEsyM3JRRRAB,5,,3 years ago,2021-09-20 14:20:04.270491,,,,0,6,93,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURBb0wzN3lnRRAB,5,,3 years ago,2021-09-20 14:20:04.273490,,,,0,1,1,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNDdGJ5RkRnEAE,5,,3 years ago,2021-09-20 14:20:04.275491,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNLOEpQLU5nEAE,5,,3 years ago,2021-09-20 14:20:04.277491,,,,0,30,24,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChRDSUhNMG9nS0VJQ0FnSUR5d2ZKcRAB,5,,3 years ago,2021-09-20 14:20:04.280491,,,,0,13,2,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUN5bmFYU0N3EAE,5,,3 years ago,2021-09-20 14:20:04.282491,,,,0,12,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUN5dFlYOEtBEAE,5,Best gym in khordha,3 years ago,2021-09-20 14:20:04.284490,,,,1,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUN5eWFIZndRRRAB,5,,3 years ago,2021-09-20 14:20:04.286490,,,,0,6,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUN5LU1PZ3JBRRAB,5,,3 years ago,2021-09-20 14:20:04.289490,,,,0,14,373,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURTcThPMGFREAE,5,,3 years ago,2021-09-20 14:20:04.291490,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURpM01IZHpRRRAB,5,Very talented trainers good place,3 years ago,2021-09-20 14:20:05.299968,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNpbzgyM0NnEAE,5,,3 years ago,2021-09-20 14:20:05.302999,,,,0,36,7,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNpOU1fbW1nRRAB,5,There is a great sauna),3 years ago,2021-09-20 14:20:05.304999,,,,1,28,27,True,),
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNpZ0pueWZnEAE,3,"Its not bad, but its still far from good. The machines are mixed and old, and there are some new ones, but the treadmills are 100 years old. The cable machine is also very old and trashy.",3 years ago,2021-09-20 14:20:05.308000,,,,1,54,42,True,"Nem rossz,de a jotol is messze all a gepek vegyesen regiek es par uj is van a futopadok viszont 100.evesek elso ranezesre.A cable machine is nagyon regi, kukas.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURDLV9HZDhnRRAB,5,,3 years ago,2021-09-20 14:20:05.310999,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURDcmZ2aElBEAE,4,,3 years ago,2021-09-20 14:20:05.312998,,,,0,70,356,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURDMFpiWFJREAE,4,,3 years ago,2021-09-20 14:20:05.314999,,,,0,33,3,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURDa2NIZEl3EAE,5,,3 years ago,2021-09-20 14:20:05.316999,,,,0,3,211,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURDblBidkp3EAE,5,Favourite. It could be tuned.,4 years ago,2020-09-20 14:20:05.319568,,,,0,100,946,True,Kedvenc. Jo lehetne tuningolni.,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURDdUtPNHRnRRAB,4,,4 years ago,2020-09-20 14:20:05.322568,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNDaTV1Rm93RRAB,5,,4 years ago,2020-09-20 14:20:06.330995,,,,0,22,596,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNDdllTc3F3RRAB,4,,4 years ago,2020-09-20 14:20:06.332996,,,,0,61,348,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNDNVphNUFnEAE,5,,4 years ago,2020-09-20 14:20:06.334996,,,,0,13,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNDLVlLR0pREAE,5,,4 years ago,2020-09-20 14:20:06.337995,,,,0,192,230,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNDdWUtV0dnEAE,5,,4 years ago,2020-09-20 14:20:06.339995,,,,0,36,63,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNDdUpqaWRBEAE,5,,4 years ago,2020-09-20 14:20:06.341995,,,,0,24,5,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNDNE5tSUlBEAE,5,Good place to squash,4 years ago,2020-09-20 14:20:06.343995,,,,0,88,30,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQ4bjdHSjBBRRAB,5,,4 years ago,2020-09-20 14:20:06.346967,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUQ4czlYOFJBEAE,3,,4 years ago,2020-09-20 14:20:06.348995,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUM4bTlyLUxnEAE,4,,4 years ago,2020-09-20 14:20:06.350996,,,,0,4,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUMwNGNpZ1l3EAE,5,,4 years ago,2020-09-20 14:20:07.249437,,,,0,10,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUM4cXUybEd3EAE,5,,4 years ago,2020-09-20 14:20:07.251437,,,,0,11,5,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUM4OHNHcDhRRRAB,4,,4 years ago,2020-09-20 14:20:07.253438,,,,0,5,183,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUM4OHBTZEd3EAE,5,Parking is difficult. The room and equipment are great!,4 years ago,2020-09-20 14:20:07.256438,,,,0,224,719,True,A parkolad nehezkes. A terem es a felszereles nagyszer !,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURjaXI3UmRBEAE,5,,4 years ago,2020-09-20 14:20:07.259438,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURjdkluX2FBEAE,4,,4 years ago,2020-09-20 14:20:07.261441,,,,0,6,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURjLUphTVBREAE,5,Super!,4 years ago,2020-09-20 14:20:07.263437,,,,0,2,,False,Szuper!,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNjMS1peHp3RRAB,5,"The equipment is not really new, but it has everything you need for a good workout. There is enough free space between the devices, it is not crowded. Correct prices. There is a parking lot.",4 years ago,2020-09-20 14:20:07.265438,,,,2,23,54,True,"Az eszkozok nem igazan ujak, de minden van, ami kell egy jo edzeshez. Van eleg szabad hely az eszkozok kozott, nem zsufolt. Korrekt arak. Parkolo van.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNjaTRfTEdnEAE,5,"Correct service, cleanliness, cultured audience. I recommend to everyone.",4 years ago,2020-09-20 14:20:07.268438,,,,1,72,368,True,"Korrekt szolgaltatas, tisztasag, kulturalt kozonseg. Ajanlom mindenkinek.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNjOGZPZ3lnRRAB,5,,4 years ago,2020-09-20 14:20:07.271438,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNjX3RUT0FnEAE,5,,4 years ago,2020-09-20 14:20:08.079784,,,,0,5,2,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURzcVl2NVl3EAE,5,,4 years ago,2020-09-20 14:20:08.082771,,,,0,16,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURzOGRTaHpnRRAB,5,,4 years ago,2020-09-20 14:20:08.084775,,,,0,194,905,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURzcHNxd3pBRRAB,4,"We were going to play squash, but unfortunately the quality of the court was not adequate. Anyway, the lady at the counter is nice.",4 years ago,2020-09-20 14:20:08.086775,,,,0,36,37,True,"Squasholni voltunk, de a palya min sege sajnos nem volt megfelel . Egyebkent kedves a pultos holgy.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNzX19MTVdnEAE,4,,4 years ago,2020-09-20 14:20:08.089771,,,,0,77,26,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNzdmFXWWt3RRAB,3,"Okay price, included sauna, many sport options with small buffet. Bad side is the unbearable perspiration smell everywhere, the slippery sauna (floor) without a hanger but with lots of warning texts",4 years ago,2020-09-20 14:20:08.091775,,,,0,11,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNzOXZiMk5BEAE,5,,4 years ago,2020-09-20 14:20:08.094775,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNzeHJmY0VnEAE,4,,4 years ago,2020-09-20 14:20:08.096771,,,,0,17,1,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNza3F5MVRBEAE,5,,4 years ago,2020-09-20 14:20:08.098771,,,,0,3,6,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNzX1B2MlhBEAE,4,,4 years ago,2020-09-20 14:20:08.100775,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNzOEtqNHZ3RRAB,5,"Cheap, high quality equipments, english speaking trainers",4 years ago,2020-09-20 14:20:08.908312,,,,0,29,72,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURNMF96Y2tRRRAB,5,"It is quite good, there is space, the machines are good and clean!",4 years ago,2020-09-20 14:20:08.910346,,,,0,198,373,True,"Eleg jo, van hely, a gepek jok, tisztak!",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURNemRLZ0VREAE,3,"There are no complaints about the receptionists. It was the first time there were two of us and instead of having to exchange two cards, the lady at the reception indicated that one would be enough, because we dont know yet if we like the room, etc. We didnt like the room that much. It was relatively small, the ceiling was low (basement condi feeling) and the machines were old and uncomfortable. The prices are more favorable than the average, but it did not meet our expectations.",4 years ago,2020-09-20 14:20:08.913348,,,,2,35,13,True,"A recepciosokra nem lehet panasz. El szor voltunk ketten es ahelyett, hogy kikellett volna valtanunk ket kartyat a recepcios holgy jelezte, hogy eleg lesz egy is, hisz nem tudjuk meg, hogy tetszik-e terem, stb. A terem nekunk nem tetszett annyira. Relativ kicsi volt, alacsony a belmagassag (pince kondi feeling) es a gepek is regiek es kenyelmetlenek voltak. Az arak kedvez bbek az atlagnal, de nekunk nem felelt meg az elvarasainknak.",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURNMnVuVUN3EAE,4,,4 years ago,2020-09-20 14:20:08.916346,,,,0,1,22,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURNa3VhT1dREAE,5,,4 years ago,2020-09-20 14:20:08.919345,,,,0,8,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNNNDhfV2lRRRAB,5,,4 years ago,2020-09-20 14:20:08.921345,,,,0,13,1,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNNdVlIX0dnEAE,5,"Friendly staff, the gym is clean. Honest price. 1",4 years ago,2020-09-20 14:20:08.922320,,,,0,11,4,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQwbmZPSnRRRRAB,1,,4 years ago,2020-09-20 14:20:08.925831,,,,0,48,997,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUQwNWRHUlNBEAE,5,,4 years ago,2020-09-20 14:20:08.927831,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURBczgyYlp3EAE,4,"The gym itself is good. The machines are not old and cheap. There are plenty of weights, tools and rugs and they are in moderately good condition. There are also special group training sessions in seperate rooms and they have ~3 squash courts. Update: the sauna has benn renovated and now it is nice. The steam is cheap plastic. It is a nice gym to visit and relax.",4 years ago,2020-09-20 14:20:08.929832,,,,0,152,402,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQweWNlaG1BRRAB,4,,4 years ago,2020-09-20 14:20:09.807468,,,,0,4,2,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQwb2NPaDVBRRAB,5,The sauna is open until 11 p.m,4 years ago,2020-09-20 14:20:09.810468,,,,0,16,29,True,23h-ig megy a szauna,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUQwd3JhN1RBEAE,5,,4 years ago,2020-09-20 14:20:09.812471,,,,0,54,1467,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUMwcDdlYzhRRRAB,3,,4 years ago,2020-09-20 14:20:09.815471,,,,0,4,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUMweTZlM25nRRAB,5,,4 years ago,2020-09-20 14:20:09.817471,,,,0,8,2,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUMwaWJmOGtRRRAB,5,,4 years ago,2020-09-20 14:20:09.819471,,,,0,5,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUMwdm9tX2J3EAE,5,,4 years ago,2020-09-20 14:20:09.821471,,,,0,54,26,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUMwdk1UcS1RRRAB,5,Kingdom!,5 years ago,2019-09-20 14:20:09.823471,,,,0,646,208,True,Kiralysag!,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUMwaE91YzVBRRAB,5,,5 years ago,2019-09-20 14:20:09.826976,,,,0,10,7,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUMwaEsyQ29nRRAB,5,,5 years ago,2019-09-20 14:20:09.828975,,,,0,9,201,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUMwNlA3Y0xnEAE,5,,5 years ago,2019-09-20 14:20:10.700521,,,,0,11,7,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURVMy1IQ2xnRRAB,4,,5 years ago,2019-09-20 14:20:10.702496,,,,0,85,95,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURVaDhfRnB3RRAB,4,,5 years ago,2019-09-20 14:20:10.705521,,,,0,5,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNVcDhUcy1RRRAB,5,,5 years ago,2019-09-20 14:20:10.707523,,,,0,6,5,False,,
